Activity,Mobility,Complexity,Kurtosis,2nd Difference Mean,2nd Difference Max,Coeffiecient of Variation,Skewness,1st Difference Mean,1st Difference Max,Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,Variance,Mean of Vertex to Vertex Slope,FFT Delta MaxPower,FFT Theta MaxPower,FFT Alpha MaxPower,FFT Beta MaxPower,Autro Regressive Mode Order 3 Coefficients for each channel ->
-0.3130989374649188,-0.7227026404668738,-0.18740988144229337,-0.17973613620391163,-0.13255771188059226,-0.21090816462453205,-0.07171174263843692,0.17993059859872074,-0.13218853156127305,-0.27995903294405955,-0.0197293510638278,-0.2272609297513694,0.023978939014665787,-0.2111971304787527,-0.35296882707864596,-0.2352002955722552,-0.3531802538898509,-0.22971088436973794,-0.10255371215726634,-0.2210457380008862,-0.2714602281279579,-0.24690214418828982,-0.21706396711618756,-0.20721719741118333,-1.437698251627375,1.6606306576033125,-0.671257163816256,-0.058634245321643894,-0.16878261432883737,0.24752883688242727,-0.9978872410778966,1.2262690724364884,-0.7243175511948333,-0.739779775579305,0.4859098596067875,0.4440325321287244,-1.3526467961254514,1.0950530998059624,0.47948033627865244,-1.1734843676491082,1.1559052703560402,-0.4346727188396031,-1.001997865438859,1.2374286597515036,-0.8197212010552044,-1.0471211488572563,1.0950643536804798,-0.491573371399073,-0.826838126500095,0.590120536192156,0.39182374663823716,-0.34177623442154337,0.2095105994416289,0.106126602303554,-1.2237418017269124,1.398958561128357,-0.6285389273646269,0.7726516365941547,-0.5586770277538667,-0.36239130091321164,-1.2416820340668793,1.1331895329131636,-0.1122476705335417,-1.2182856870684386,1.348507983466563,-0.714260958061387,real_EEG_data
-0.3468224872921996,-0.8553469920286932,0.784021766503193,-0.14623490133466432,-0.48951350945477645,-0.39319272579274733,-0.1023247596612107,0.9658496319775025,-0.49285530651913584,-0.4548227591990576,0.07655541044521813,-0.4710752320152353,0.025829616102931986,-0.4429191421532204,-0.39276474998227484,-0.25377415953131577,-0.3838849191674204,-0.24058594344931433,-0.052687679827819155,-0.23484731597997927,-0.30111553280184555,-0.26734952341311596,-0.22792951860264746,-0.23992397869605867,-0.8855617206519171,0.6121298386514321,0.4456471032539021,-0.07743325613683741,0.05250245822061552,-0.14990222260267713,0.12807170910852814,-0.02414160891266081,-0.3410666021509978,-0.22167591454960467,0.30027466986141693,-0.32561126584787514,-0.09389070490990224,0.2441551177904584,-0.5343378543114788,-0.02524234007410953,0.20345333392124662,-0.43554459810386825,-0.07178714627938143,0.06482756577450387,-0.08664068162815804,0.25869717450532925,-0.04739156063198819,-0.5239828985732388,0.6470062122865774,-0.3914886554733894,-0.5692578323088162,0.023789336067477258,0.08406536424626429,-0.3578930225842031,-0.5452833454796862,0.38923617043945724,0.15870738802408574,-1.0299423499888605,0.709447205450418,0.4602283557697347,-0.42495902246513056,0.29557935983009287,0.17290975984964654,-0.7747017995238734,0.5968830467028704,0.09322135469070264,real_EEG_data
-0.34832736764412736,-0.5219135661852338,0.14079608588795559,-0.21977343018297169,-0.49703419407398014,-0.39779562130962054,-0.07383970627945574,-0.3624878451251458,-0.5039551358389637,-0.4612137846122961,0.13404228477720967,-0.5109137146030062,0.09420228501442407,-0.44928216858623127,-0.39158127989470654,-0.2539531707571361,-0.38298527690715667,-0.24065475033806416,-0.028660489458460114,-0.23496718831245222,-0.30083771366765694,-0.266526709640647,-0.2280379814922349,-0.23998756054259354,0.6793692938227371,-0.28454169714572236,-0.8681877569295873,0.23129275735493976,-0.36401479564626615,0.018778633868392184,0.7767465603830248,-0.40226583722476367,-0.9470396011778721,-0.046354306279584846,-0.013906198750332678,0.010623541727324699,-0.044938054758684176,-0.06029849904123347,0.10484030158301404,0.4718947054758642,-0.1112128165755529,-0.6427643844106641,0.713829227205896,-0.3340898395096517,-0.9468892518362934,0.442873606375574,-0.09875431676263757,-0.7978922358168675,0.5188715107293755,-0.02280894946864103,-1.0794882363624565,0.003088494977028634,0.1446701373464522,-0.4597382285337995,0.5280417861149531,-0.25681247013788755,-0.6215877852711199,-1.2532656863010743,0.6140955715679441,1.0585427465704198,-0.3114507316134695,0.2928935899278512,-0.11374131496096321,0.6984831174142404,-0.2186779578941669,-1.0176437934514488,real_EEG_data
-0.34886053674252726,-0.4687662159807952,-0.05293028023963647,-0.19338506669930913,-0.4829336790847453,-0.38646160976807253,-0.07136154817799197,-0.2222218596382101,-0.4925283635623579,-0.458710083934945,0.11824610822714829,-0.5156852968538912,0.05841067186406128,-0.43923105353513053,-0.3933503609187535,-0.25367054766870073,-0.38424021466209013,-0.2405530905376477,-0.020102738441614837,-0.23484853191573823,-0.30103028250304126,-0.2671360515711831,-0.22799296417825402,-0.2399033692438679,-0.14911795309063805,0.030197633774906148,0.16345481795389113,0.24135898584190185,-0.007130133953254853,-0.7046894977992398,0.40494075691583964,-0.2953133311733806,-0.330510090096225,-0.21554177485354215,0.343337028037571,-0.3051568026025086,-0.3228643249842775,0.3310779347762109,-0.18148517873633652,0.4805249755668529,-0.08482489433307577,-0.7066261324065541,0.42405488031346356,-0.3272732335467572,-0.2514230719384188,0.578750495708612,-0.3221898292992552,-0.5416619732374006,0.6922617014439485,-0.1206654955531769,-1.2293141531152822,-0.013811058179686787,0.16396390903640967,-0.47853852138215913,0.32415026535079955,-0.35500244988369817,-0.006868153220552729,-0.7147298883125526,0.3689493049375769,0.541800228841027,-0.5385132532218174,0.3952980648583844,0.2272307669879955,0.36374603470172673,-0.3999886028680336,0.058050127410751245,real_EEG_data
-0.3504031241346827,0.008009796997309039,-0.3754045559187658,-0.14891952946094011,-0.4925205534276224,-0.3895302067793213,-0.0709387311078485,-0.008664049149842827,-0.5063550362663757,-0.46322333384017006,0.027584722366399233,-0.5479280709652918,0.007522741695163309,-0.4433881408043368,-0.3960374273466936,-0.2537205673698183,-0.3861145293612811,-0.2405557833967878,-0.062473452971711384,-0.23489797438488907,-0.30323041300950543,-0.2679257793163953,-0.22819176279173634,-0.2402375726505945,0.5050845569905607,-0.19738270979905423,-0.6886903334086881,0.3698830093751995,0.041294028381998166,-1.0805178300627871,0.5448290505524817,-0.25104364022101877,-0.7712514516496813,0.1429649764467776,0.2993632425216926,-1.0195804211090094,-0.24060747890224385,0.3662604335694738,-0.46521139094687064,0.6023164642297386,-0.13036649525229077,-0.8310710506109803,0.6386077701266702,-0.22703896046142877,-1.0111878251353015,0.6089694439071952,-0.25643329390833064,-0.7700942631059188,0.6922606908706834,-0.07018575295334302,-1.3272893345012213,0.09023713417939921,0.18140558368659365,-0.7346946712188891,0.6433173425835923,-0.34984579307023267,-0.6400945523359215,0.6335054850739723,-0.31503659217138086,-0.5497407496065493,-0.04583461737271562,0.10994811011328229,-0.2603901303712819,0.1934188938946221,0.037094717999289976,-0.5887150659289409,real_EEG_data
-0.3099834934829559,-1.4137829718670596,1.582455157275873,-0.21905082973440904,-0.395092943644831,-0.3648329501887866,-0.011949350322934024,-0.24859731497333093,-0.38844920357702495,-0.4291598272562085,-0.00035351994930904804,-0.2385629206785689,0.01687753413173255,-0.4014490008744717,-0.3395564046641068,-0.25172871934186647,-0.33796289418059733,-0.23965665823898236,-0.11222743249226487,-0.23366579703871196,-0.2361089769989553,-0.2652250655428895,-0.22751966327802298,-0.23919585163699475,-0.9268947381571038,0.3443625576908765,1.0846223585512464,-0.0550199048494257,0.2253859191180714,-0.5272132561747838,-0.35290723904676846,-0.181267391367795,1.1808067624539031,-0.5842384701356059,0.530485778853285,-0.05346999916531124,-1.2509730743729497,0.2625314905786646,2.263334356320103,-0.1931617368367464,-0.056337512248427216,0.430284096600808,-0.5639667133270558,0.11979033217386992,0.966150994087188,-0.27329725098848723,-0.056231330171838845,0.6096386103404513,0.9196291042893999,-0.3866671169206525,-1.1332156122802217,-0.10977381194751885,0.20880787941370027,-0.3876138576579912,-0.7618300624389267,0.053914851860605066,1.2489943710688354,0.5730414662224119,-0.3186969656173887,-0.504163739316962,-1.2564988279847773,0.6200467212659088,1.4045841924971896,-0.8937071009930753,0.45132554500301003,0.6341922300406625,real_EEG_data
-0.3486652012265069,-0.3054960489719615,-0.2183191680641485,-0.20625736005154657,-0.4352145354665764,-0.3742367152232587,-0.06858757488954617,-0.14107355018632442,-0.4451285910626882,-0.4514625293426127,0.26467776379059194,-0.5025849019149875,0.02376619340301186,-0.4169771791785396,-0.39313496896062783,-0.25256290645458135,-0.38414324578492753,-0.24005599573069478,-0.0779158656524613,-0.23420438085135092,-0.3000519674167863,-0.26748211462515975,-0.22778015066267265,-0.23993563238887858,-0.6935626291306467,0.14325390581705147,1.0385068942537123,-0.003999233185733639,0.38823937770573147,-0.7589311163549509,0.6386694449196119,-0.5009903917573574,-0.3589991713445731,-0.170782894556077,0.21961858901022152,-0.2694300570223895,0.03008496806178147,-0.01877669150732423,-0.14909881540993708,0.188857631051612,-0.20976878454183204,0.0997980002920335,0.3962120495347546,-0.4700228564390358,0.19268597888169867,0.10133882241851397,-0.12422687023328294,-0.008484480797260188,0.7140727977526884,0.07216754404567967,-1.627260275201524,-0.12209159996528625,0.2455637634607275,-0.46164919812815725,-0.7375114024143161,0.22177695162239502,0.8505984675653107,1.1264482717582833,-0.447797314497229,-1.130123440644952,-0.25613412548060427,0.0780125951330481,0.3813027811032272,-0.7493209785449254,0.2739337323597005,0.7514817793750942,real_EEG_data
-0.3506977835600342,1.371373451440637,-0.8519229590355781,-0.17145904148399368,-0.42950484154267554,-0.38339301275682375,-0.09974754531816502,-0.5841105784568755,-0.44654070638664367,-0.46160910577187786,0.02305313269150056,-0.5648736957848414,-0.03535291693947122,-0.40624476320669756,-0.3954820087309521,-0.25125548391496283,-0.38578267343926237,-0.2394137581548706,-0.06270829830975284,-0.2337524155776833,-0.30341779036559274,-0.2679923950502848,-0.22817626467171,-0.23999094306624005,0.8329784004214829,-0.3287667400158318,-1.0852076635328618,-0.30647011670953506,0.49831034452275946,-0.5278073032795799,0.9792376690931432,-0.6613897722049135,-0.788445422574667,0.16613994576089927,-0.026617307431729013,-0.4459158439891486,0.17305644971070427,-0.0691830582520288,-0.3952765918949881,1.0987088708655857,-0.4702740081983086,-0.9799038265942686,0.7566079517381377,-0.3982734705444239,-0.7331570043544948,0.9113761984508355,-0.396883137896789,-1.0713559521431608,1.661825166348916,-0.6665802341284569,-2.0515632463449434,0.0998544646160971,0.15670818875282555,-0.658574705943066,1.0707722114105696,-0.7295852892155233,-0.6917176711738818,1.7987575754959968,-0.8351379335145289,-1.7052534884467354,1.215158773931472,-0.4261815775718837,-1.9888021243802259,0.9411936579526567,-0.3663881941214897,-1.1675094095264227,real_EEG_data
-0.3506178917261889,0.7708267227909369,-0.6892250647089813,-0.14667027769801308,-0.4387750231154062,-0.37913657174122056,-0.07336199862433579,0.9561917462069607,-0.45244191081926577,-0.4599289908436554,0.05442677315661909,-0.5579413428252483,0.13954082891447828,-0.40976965585351793,-0.39611466613664126,-0.25147712571275654,-0.3861501820830956,-0.23947273924268558,-0.06366825597505724,-0.23366904512393463,-0.30343926947031763,-0.2679730148444958,-0.2281444315284437,-0.2398428811460986,0.6741102054233219,-0.37493997191690437,-0.6184520876244022,0.10689996793911129,-0.09997453288363277,-0.21484181147448853,0.7960173357739151,-0.40939455038590794,-0.9765116629234426,0.002103918695947459,0.18004345383028006,-0.5426442356529315,0.17910993993437102,0.09366640321730245,-0.8292777590946417,0.9176935044956476,-0.4928274542564329,-0.6050377253920822,0.8394176024579331,-0.5065606066058707,-0.6653673972574502,0.8696220134731727,-0.41187975910217633,-0.9364394469391626,1.2144011569231654,-0.2875443401358845,-1.9225925994767845,0.28348074232378045,-0.08095526866295455,-0.40069309264782477,1.1702331555136345,-0.7444628185126759,-0.8389310210017105,1.6307803541477954,-0.7357390843034369,-1.4940877949739022,0.790159367203329,-0.15099655039961002,-1.6752657956857737,0.88696523750166,-0.3655377626074152,-1.0524792845807835,real_EEG_data
-0.3497325470153034,-0.04579873055778394,-0.01774876591957441,-0.16010752350750893,-0.4562084989088997,-0.3950239852994603,-0.06426083768821768,-0.24912951178740314,-0.46983017488222556,-0.4620703137913899,0.11216517462148783,-0.526935939715536,0.07911258167982732,-0.4207689469811341,-0.39602082729857985,-0.2526591853688214,-0.38607620777490725,-0.24010541489644935,-0.08072224405329281,-0.2343628783809323,-0.3028263507600492,-0.2680405830581169,-0.2282090714856227,-0.23992576209162722,0.44075798255244625,-0.14358395227689355,-0.6783999556072404,0.22925980729405648,0.2202929906318748,-1.110153647448104,0.7236711190051146,-0.44527784748606786,-0.7160229090243869,-0.2427584734593037,0.567801906194744,-0.8401198456422739,0.02737044839546419,0.20987210743821139,-0.680065192929869,0.4749054743415695,0.04547807903468583,-0.9669416016130347,0.4788967902491929,-0.2298377734245562,-0.5484697689024512,0.7302799941896365,-0.33082630945346764,-0.831952227561192,0.8071232783672858,-0.028524190065662418,-1.6255889949019038,-0.1122343370458398,0.26937957727725065,-0.5259660755538532,0.3873515281500016,-0.11478713002241288,-0.6416695289747358,0.8355282020299819,0.040028673364656625,-1.6062341405323657,0.38239938544387786,0.045472199528835265,-1.1908997011106743,0.344695690557848,-0.009139843828426295,-0.78474626433793,real_EEG_data
